id,Diagnostics,Memory,Performance,Security,ProjectManagement,CI,Testing,Updating,C++,Python,ES6+,NewFeature,CoreFeature,OperationalErrors,ProgrammerErrors
5445507,0,1.64872127070013,0,3.04433369578622,77.1712636736143,165.877521907908,137.560845419178,104.262139405984,129.961252379032,25.1439309319492,0,7.73738866227256,0,14.8569726249187,0
15943089,0,0,5.07347900822339,0,27.1877077672393,48.7166848669498,110.917764423532,16.8528817752098,25.7158143749688,6.42012708343871,1.28402541668774,0,0,3.78945359153565,1.28402541668774
20809,0,0,14.9353234711709,2.56805083337548,4.32835911247396,2.79122485017218,81.9529030110052,68.7811891522616,67.6904029235533,0,5.13610166675097,0,0,7.92732651692315,0
1084056,0,0,0,0,2.50542817484791,1.28402541668774,63.0655928817325,7.81835772002855,9.06234079142177,0,0,0,0,1.22140275816017,0
16024985,0,0,0,0,5.8355585459584,5.8355585459584,49.7739167475595,12.4304436287589,1.39561242508609,0,1.39561242508609,1.39561242508609,0,1.64872127070013,0
6447530,0,1.28402541668774,1.39561242508609,0,1.39561242508609,2.79122485017218,47.7904344516644,18.0428281579206,56.8712933064991,0,1.28402541668774,2.79122485017218,0,4.69305496648635,0
3109072,0,0,2.56805083337548,6.6433011002354,8.29202237093553,5.24768867514931,44.4712093883178,101.469269558504,99.6006756043359,0,5.24768867514931,0,0,22.9225196457288,0
432351,0,0,0,0,0,35.3114400160814,42.1730922531527,17.5523386544172,84.6050894460763,0,0,0,0,1.28402541668774,0
4115643,0,0,0,0,0,0,30.8166100005058,0,0,0,0,0,0,0,0
498775,0,0,0,1.39561242508609,27.3235607196986,13.4622445669996,30.4613362699966,31.0697165749709,23.3578275821691,0,0,3.29744254140026,0,1.39561242508609,1.22140275816017
115237,0,0,6.41420526745724,1.28402541668774,12.4236723356076,9.90538938691275,30.2198484728196,81.7739276871426,16.6327079470078,1.39561242508609,0,0,0,1.28402541668774,0
9373002,0,0,4.21677210407561,0,10.7348278872559,34.1766729292847,29.1010780996334,58.0181861029577,84.1257634904017,0,0,1.39561242508609,0,15.4083050002529,0
1315533,0,1.22140275816017,17.4986380004659,1.39561242508609,6.72220027892352,12.4461718164836,28.4969317086638,92.698114897247,44.6044441292733,0,2.67963784177383,7.37269280826018,1.22140275816017,5.54976187063413,0
3020626,0,0,1.39561242508609,0,5.35927568354766,6.6433011002354,23.335631517176,15.9662400422446,5.47086269194601,1.28402541668774,1.28402541668774,0,0,9.09976492521254,0
4923335,0,1.18136041286565,2.56805083337548,0,0,8.98817791681419,23.2240445087777,8.88551291299209,11.5562287501897,1.39561242508609,2.56805083337548,0,0,0,0
9109612,0,0,2.79122485017218,0,1.39561242508609,13.826056053845,21.3103358705035,35.1363919243485,37.5444397318908,1.39561242508609,0,0,0,0,0
677994,0,1.18136041286565,6.23225910785599,0,13.7485436323997,5.01085634969582,20.7429631103478,75.0280877395932,24.9282328966141,0,1.28402541668774,0,0,3.85207625006322,0
17978,0,0,0,0,0,2.36272082573129,20.1337466517155,4.90819134587373,0,0,0,0,0,0,0
3367801,0,0,0,0,1.22140275816017,0,19.2603812503161,4.21677210407561,1.28402541668774,0,0,1.64872127070013,0,1.28402541668774,0
176984,0,0,0,0,7.24833185837197,28.8156960202483,19.0619359870284,12.0538582004236,10.7924130969689,0,0,0,0,0,0
495647,0,0,2.40276317102582,1.22140275816017,17.2368543379775,58.882159728553,18.1714096983016,53.1486696404719,15.3750665669578,6.34177623718647,0,0,0,1.22140275816017,0
1189785,0,0,0,0,0,0,16.2539718072476,0,0,0,0,0,0,0,0
1716463,0,0,0,0,1.28402541668774,7.92732651692315,15.6314790170496,2.56805083337548,7.70415250012645,0,0,0,0,1.28402541668774,0
194609,0,0,0,0,2.93274668738787,17.8196541411239,15.1100814705327,12.4304436287589,12.0657477747465,0,0,1.64872127070013,0,4.94616381210039,0
287917,0,0,0,0,0,3.901040599934,14.287449153338,11.241045578484,74.7952410875501,0,0,0,0,1.64872127070013,0
1424963,0,0,0,0,0,0,14.2358665919635,1.28402541668774,2.56805083337548,0,0,0,0,0,0
1067818,0,0,0,0,0,0,14.2358665919635,0,0,0,1.28402541668774,0,0,0,0
291301,0,4.01144209643142,10.3953305579803,10.7837922371266,22.0120638741207,12.0678176538144,13.145628695691,83.4691671950778,31.6584708129469,0,0,4.18683727525827,0,5.47086269194601,0
25148017,0,0,0,0,1.28402541668774,1.39561242508609,13.0634281836741,3.85207625006322,0,0,0,0,0,3.85207625006322,0
3038254,0,1.18136041286565,7.1282048224884,0,0,2.40276317102582,12.9949645415221,29.6140950122302,3.54408123859694,0,0,0,0,0,1.18136041286565
9845816,0,0,0,0,0,1.39561242508609,12.5605118257748,2.79122485017218,0,0,0,5.58244970034436,0,0,0
567540,0,0,0,0,1.28402541668774,2.93274668738787,12.1603751411593,20.0256273319908,36.8911942016612,0,0,4.94616381210039,0,1.64872127070013,0
11638619,0,0,0,1.22140275816017,3.83841794140643,0,11.368360774607,15.5551980498652,4.94823369116825,0,0,0,0,2.67963784177383,0
134460,0,0,0,0,5.54976187063413,38.4735297239493,11.2998163000979,12.9313766834706,0,0,0,0,0,0,0
79017,0,2.8701240288603,1.22140275816017,1.39561242508609,3.83841794140643,10.4505987009236,10.386408553404,43.9812659461013,47.2819638784703,0,0,3.04433369578622,0,0,0
4421720,0,0,0,0,1.22140275816017,2.56805083337548,10.2095806749744,7.57890718307131,11.368360774607,0,0,0,0,0,0
23313266,0,0,1.64872127070013,0,3.29744254140026,3.04433369578622,9.89232762420077,22.5758800985737,8.24360635350064,0,0,1.64872127070013,0,0,0
101553,0,0,2.56805083337548,1.28402541668774,2.56805083337548,5.18506601662174,8.92555525828662,20.3245339835359,39.5575986165384,0,0,0,0,8.98817791681419,0
811047,0,0,0,0,2.44280551632034,3.64674624241903,8.61756024682033,8.88077660891155,5.12244335809417,0,0,0,0,1.64872127070013,0
782880,0,1.18136041286565,0,3.78945359153565,1.18136041286565,6.75488810863375,8.51489524299824,11.4714077555201,15.3809883829393,0,0,0,0,1.28402541668774,1.22140275816017
